File,Fp1-AVG,F3-AVG,C3-AVG,P3-AVG,O1-AVG,Fp2-AVG,F4-AVG,C4-AVG,P4-AVG,O2-AVG,F7-AVG,T3-AVG,T5-AVG,F8-AVG,T4-AVG,T6-AVG,FZ-AVG,CZ-AVG,PZ-AVG,EKG,Photic
00378.edf,0.07129761904761905,0.11893452380952381,-0.03988690476190476,-0.035404761904761904,-0.04054166666666666,0.13563095238095238,0.17695833333333333,-0.020970238095238094,-0.02019642857142857,-0.03177976190476191,-0.06429166666666666,-0.021970238095238095,-0.044904761904761906,-0.022952380952380953,-0.009952380952380952,-0.035726190476190474,-0.01938095238095238,-0.02375,-0.03176190476190476,-0.004232142857142857,-0.01607142857142857
00379.edf,0.07727712137486574,0.0004189044038668099,0.01523093447905478,-0.018619763694951663,-0.00021482277121374866,0.03185821697099893,0.004258861439312567,-0.0015037593984962407,-0.002142857142857143,-0.008388829215896886,0.04380773361976369,-0.02843716433941998,-0.02387755102040816,0.00046723952738990333,-0.033941997851772286,-0.008662728249194415,0.009430719656283566,-0.008437164339419979,-0.001954887218045113,0.006890440386680988,-0.011058002148227712
00380.edf,0.014551495016611295,0.02488372093023256,0.02095514950166113,-0.0036295681063122924,0.003330564784053156,0.003372093023255814,0.006303986710963455,0.013006644518272424,-0.004294019933554817,0.005739202657807309,-0.019651162790697674,0.03230897009966777,0.009742524916943522,-0.015016611295681064,0.025024916943521595,0.00622093023255814,-0.013629568106312292,-0.01489202657807309,-0.0015282392026578072,0.012533222591362126,-0.009634551495016611
00381.edf,0.11250830564784053,0.030559246954595793,0.002104097452934662,-0.004656699889258029,-0.019003322259136212,0.04126799557032115,0.026052048726467332,0.0027630121816168327,-0.006638981173864895,-0.020653377630121816,0.02770764119601329,-0.010227021040974529,-0.012032115171650055,-0.021638981173864896,-0.01589700996677741,-0.003565891472868217,0.05069767441860465,-0.01928017718715393,-0.007458471760797342,-0.0034385382059800664,-0.013842746400885935
00382.edf,-0.04229120879120879,0.023082417582417584,0.013076923076923076,0.0028076923076923075,0.0018956043956043955,-0.001631868131868132,-0.023175824175824176,0.005549450549450549,0.002076923076923077,0.00016483516483516484,0.00921978021978022,0.00821978021978022,-5.4945054945054945e-05,-0.02289010989010989,-0.0077417582417582415,-0.0023516483516483515,-0.017197802197802196,0.0026318681318681317,-0.0009945054945054944,-0.0029505494505494504,-0.01310989010989011
00383.edf,-0.059422857142857145,-0.05033714285714286,-0.007,0.0004,-0.00012,-0.011171428571428572,-0.012914285714285715,0.011822857142857144,0.03330857142857143,-0.001257142857142857,-0.009257142857142858,-0.0035942857142857144,0.0076,0.023771428571428572,-0.020994285714285715,-0.0008228571428571429,-0.0025542857142857142,-0.010177142857142857,0.001542857142857143,-0.009754285714285714,-0.012228571428571429
00384.edf,0.027471324296141814,0.004963503649635037,-0.014770594369134514,0.005224191866527633,-0.005072992700729927,0.03868091762252346,0.010964546402502606,0.0008915537017726799,0.0014389989572471324,0.004968717413972888,-0.010959332638164754,-0.004379562043795621,0.001689259645464025,-0.008978102189781022,-0.007064650677789364,0.008435870698644422,0.005766423357664234,0.006407716371220021,0.0004796663190823775,-0.004671532846715329,-0.018258602711157455
00385.edf,-0.009942396313364056,0.013940092165898617,0.025599078341013826,0.0003225806451612903,-0.016578341013824886,0.07526497695852534,0.0037788018433179723,0.009216589861751152,-0.0006912442396313364,-0.009953917050691244,-0.020264976958525346,0.00013824884792626728,-0.017546082949308754,-0.012741935483870967,-0.05748847926267281,-0.006221198156682027,0.0873963133640553,-0.010276497695852534,0.013179723502304147,-0.018502304147465436,-0.017050691244239632
00386.edf,0.04914940021810251,0.03314612868047982,-0.01718102508178844,0.002099236641221374,-0.0061068702290076335,0.06666848418756816,0.010114503816793893,0.01587786259541985,0.007448200654307524,-0.010223555070883315,-0.034760087241003275,-0.010583424209378408,-0.0006161395856052345,-0.007895310796074155,-0.007061068702290076,-0.006668484187568157,0.03432388222464559,-0.005845147219193021,0.006886586695747001,0.0024372955288985824,-0.016510359869138496
00387.edf,0.028827699018538714,0.005321701199563795,0.0018974918211559432,-0.013293347873500545,-0.0018157033805888767,0.05974372955288986,0.04084514721919302,0.01603053435114504,-0.00668484187568157,-0.0008669574700109051,-0.01441112322791712,-0.023484187568157035,-0.009247546346782988,0.011352235550708833,-0.007780806979280261,-0.008009814612868048,0.009225736095965104,-0.0023827699018538714,0.0008233369683751363,0.0009214830970556161,-0.00019629225736095965
00388.edf,0.05824355971896956,-0.0068208430913348946,-0.0070023419203747075,0.01689695550351288,0.008870023419203748,0.03593091334894614,-0.1047599531615925,-0.012072599531615925,0.006088992974238876,0.0026346604215456673,0.013700234192037471,0.026498829039812648,-0.01540983606557377,-0.021241217798594846,0.0715456674473068,-0.0037412177985948476,0.006733021077283372,0.0025292740046838407,0.014789227166276347,0.003389929742388759,-0.0024355971896955503
00389.edf,0.007098214285714286,-0.016792091836734694,-0.0005165816326530612,-0.0021237244897959182,0.00035076530612244896,0.0011798469387755103,0.022799744897959183,0.00802295918367347,0.008067602040816326,-0.0016517857142857144,-0.029139030612244897,-0.006543367346938776,0.005389030612244898,0.0005548469387755102,0.013622448979591837,-0.005044642857142857,0.0055676020408163265,-0.002818877551020408,0.007200255102040816,-0.00545280612244898,-0.01778061224489796
00390.edf,0.02744824016563147,-0.002857142857142857,-0.0030797101449275364,0.0006728778467908902,-0.00724120082815735,0.05991718426501035,0.006423395445134575,-0.004497929606625259,-0.0039389233954451345,-0.005357142857142857,-0.007168737060041408,-0.0014751552795031057,-0.0021790890269151137,0.006050724637681159,0.001972049689440994,0.01939958592132505,0.014606625258799171,-0.004280538302277433,-0.007722567287784679,0.020315734989648032,0.0013043478260869566
00391.edf,-0.018115384615384617,0.00643956043956044,0.010043956043956043,-0.004126373626373627,-0.012263736263736265,-0.2145934065934066,-0.031203296703296704,-6.043956043956044e-05,0.0021043956043956045,-0.007703296703296703,-0.02221978021978022,-0.011912087912087912,0.012115384615384615,0.033428571428571426,0.012406593406593407,-0.00676923076923077,0.009582417582417582,0.004956043956043956,0.0021758241758241758,0.0008351648351648352,-0.016835164835164836
00392.edf,-0.013970099667774086,0.011423034330011074,0.0013732004429678848,-0.004008859357696567,0.011616832779623477,-0.05756921373200443,0.005819490586932447,-0.0010575858250276855,0.0003377630121816168,-0.004125138427464009,0.03197674418604651,0.02597452934662237,0.0054761904761904765,-0.0648671096345515,-0.48385382059800663,0.0037209302325581397,0.0076301218161683275,-0.01786267995570321,-0.006528239202657807,-0.004485049833887043,-0.008637873754152824
00393.edf,0.03458904109589041,0.010200587084148728,-0.013131115459882584,0.07104696673189824,-0.02902152641878669,0.0038747553816046968,-0.014628180039138943,-0.008052837573385518,-0.006125244618395303,-0.035386497064579255,0.023820939334637966,-0.027930528375733857,-0.023140900195694716,-0.030484344422700586,0.01919275929549902,0.04626223091976517,0.06648727984344423,-0.0087573385518591,-0.042930528375733856,0.015234833659491194,-0.018307240704500977
00394.edf,-0.000953757225433526,-0.020941370767960363,0.01060280759702725,-0.004409578860445912,0.003047068538398018,-0.034545829892650703,-0.02921965317919075,-0.0018001651527663088,0.002018992568125516,0.003290668868703551,0.011135425268373245,0.03689099917423617,0.011915772089182495,-0.01342691990090834,-0.001102394715111478,0.019376548307184147,-0.022753922378199835,-0.009046242774566475,0.0015152766308835673,0.006098265895953758,-0.011515276630883567
00395.edf,0.0041808191808191805,0.029765234765234766,0.009310689310689312,0.00044955044955044955,-0.0014235764235764237,-0.013566433566433566,-0.001203796203796204,-0.014965034965034965,0.01170829170829171,-0.014305694305694306,0.011608391608391609,-0.027242757242757244,0.011668331668331668,-0.020214785214785216,-0.0017932067932067933,-0.033236763236763237,0.03295204795204795,-0.03464535464535465,0.045354645354645354,-0.002992007992007992,-0.0014085914085914086
00396.edf,-0.02770021645021645,0.002408008658008658,-0.012061688311688312,0.0008658008658008658,-0.014556277056277057,-0.002418831168831169,0.003896103896103896,-0.0012932900432900433,-0.0002922077922077922,0.0010714285714285715,0.009870129870129871,0.01007034632034632,0.011136363636363637,-0.025075757575757574,0.012283549783549784,0.0058387445887445885,-0.0037662337662337664,-0.0013906926406926407,0.00034090909090909094,0.0033766233766233766,-0.01627164502164502
00397.edf,-0.06079297820823244,0.10924939467312349,0.08228813559322033,0.1036501210653753,-1.3886077481840193,-0.017276029055690072,0.0791767554479419,0.09332324455205811,0.08032687651331719,0.06979418886198548,0.0326997578692494,0.09024818401937046,0.10435835351089588,0.10211864406779661,0.05297820823244552,0.1421549636803874,-0.004164648910411622,0.1099818401937046,0.14054479418886198,-0.0067554479418886195,-0.0035108958837772397
00398.edf,-0.09649501661129568,-0.06087486157253599,0.0011572535991140641,0.01954595791805094,0.014352159468438538,-0.13042081949058693,-0.06935215946843853,-0.023853820598006645,0.008427464008859359,0.006223698781838317,0.00650609080841639,0.030210409745293466,0.015664451827242524,-0.0029955703211517167,0.022386489479512734,0.027425249169435215,-0.024994462901439647,0.018676633444075306,0.013028792912513843,-0.011871539313399779,-0.011561461794019933
00399.edf,-0.0006087662337662338,0.0345211038961039,0.018149350649350648,0.005349025974025974,0.004277597402597403,-0.14112012987012987,0.000965909090909091,-0.03534090909090909,-0.010454545454545454,-0.009228896103896104,0.04474025974025974,0.015576298701298702,0.0026948051948051947,0.03568993506493506,-0.033271103896103896,0.0010227272727272728,-0.0480762987012987,0.005454545454545455,0.0009090909090909091,0.011193181818181817,-0.013863636363636364
00400.edf,-0.544375,-0.19524801587301588,0.07429563492063491,0.06598214285714285,0.032817460317460315,-0.5013095238095238,-0.10807539682539682,-0.02359126984126984,0.08924603174603174,0.06875,-0.020386904761904762,-0.06674603174603175,-0.11827380952380952,0.18395833333333333,0.012698412698412698,-0.12543650793650793,-0.09080357142857143,0.18043650793650792,0.040595238095238094,0.011557539682539683,0.004146825396825397
00401.edf,-0.015433070866141733,0.012530933633295839,0.008498312710911136,-0.010427446569178853,-0.003779527559055118,-0.02953318335208099,0.03122047244094488,-0.0028065241844769406,-0.0015691788526434195,-0.004116985376827896,-0.01590551181102362,-0.01139482564679415,0.010382452193475816,-0.035838020247469064,0.00140607424071991,0.005793025871766029,0.005118110236220472,0.0018672665916760404,0.009161979752530934,0.001186726659167604,-0.01579865016872891
00402.edf,-0.026748400852878464,-0.025676972281449894,0.0024626865671641793,-0.007430703624733475,-0.00045309168443496804,0.015346481876332623,0.0062846481876332625,0.01095948827292111,0.0008582089552238806,0.010490405117270788,-0.007771855010660981,-0.01179637526652452,0.0020575692963752663,0.015399786780383796,-0.06666311300639659,0.00900319829424307,-0.0026865671641791043,0.006337953091684435,0.008432835820895523,0.015431769722814499,-0.016609808102345417
00403.edf,0.02457142857142857,-0.0638452380952381,-0.13806547619047618,0.08563095238095238,0.3114523809523809,-0.05680952380952381,0.0008511904761904762,-0.01982142857142857,-0.03159523809523809,0.03555952380952381,0.0009107142857142857,0.0007559523809523809,0.0025535714285714285,-0.01586904761904762,-0.025148809523809525,-0.05404166666666667,-0.06091666666666667,-0.025142857142857144,-0.0015535714285714285,-0.006309523809523809,0.0002797619047619048
00404.edf,-0.046718931475029035,-0.011260162601626017,-0.01610336817653891,0.030371660859465736,-0.0053774680603948894,-0.05476190476190476,-0.017990708478513355,-0.0027584204413472705,-0.0019686411149825783,-0.005934959349593496,0.013060394889663183,-0.003925667828106853,-0.0032636469221835078,0.0061440185830429735,-0.015336817653890824,0.02921602787456446,-0.015116144018583043,-0.0151335656213705,0.029605110336817654,0.0006504065040650406,-0.01581881533101045
00405.edf,-0.07161683277962348,0.005459579180509413,0.02715393133997785,0.01384828349944629,-0.08600221483942415,-0.10196013289036544,0.002142857142857143,0.01852159468438538,0.015548172757475083,-0.0027021040974529345,-0.03156146179401993,-0.020210409745293468,0.005503875968992248,-0.013023255813953489,0.011196013289036544,0.004496124031007752,0.01820044296788483,0.011600221483942415,0.01664451827242525,-0.00053156146179402,-0.019080841638981175
00406.edf,-0.020272556390977442,0.03086936090225564,-0.009393796992481203,-0.0014050751879699248,-0.010446428571428572,-0.08386748120300752,-0.015347744360902256,-0.009450187969924813,-0.008566729323308271,-0.007105263157894737,0.0430921052631579,0.024609962406015037,-0.00855733082706767,-0.012984022556390978,-0.006433270676691729,-0.008890977443609022,0.0028242481203007517,0.001588345864661654,-0.0026362781954887217,0.003416353383458647,-0.017828947368421052
00407.edf,-0.12529974489795917,-0.03286352040816327,-0.03311862244897959,-0.01573979591836735,0.048125,-0.11324617346938776,-0.056511479591836736,0.0017219387755102041,0.010860969387755102,0.019604591836734693,0.022965561224489797,0.021262755102040818,0.010860969387755102,0.009534438775510204,-0.0030357142857142857,0.01329719387755102,-0.02837372448979592,0.0018941326530612244,0.004464285714285714,-9.566326530612244e-05,-0.0008737244897959183
00408.edf,0.0015603328710124826,-0.047995839112343966,-0.004771151178918169,0.0006449375866851595,-0.0015742024965325937,0.0018654646324549238,-0.02279472954230236,-0.06009708737864078,0.005443828016643551,-0.003536754507628294,-0.007538141470180305,-0.009951456310679611,0.013668515950069349,0.07902219140083218,0.00949375866851595,-0.0011789181692094313,0.0580374479889043,-0.014320388349514563,0.01443134535367545,7.628294036061026e-05,-0.0007073509015256588
00409.edf,-0.05731182795698925,-0.021705069124423965,-0.04052227342549923,-0.0012672811059907835,-0.002465437788018433,-0.06561443932411674,0.01784178187403994,0.0028648233486943163,-0.00510752688172043,-0.0014592933947772657,0.03470046082949309,-0.011674347158218126,-0.014162826420890937,-0.021021505376344087,0.04499231950844854,0.008855606758832565,0.03139784946236559,-0.01959293394777266,0.001981566820276498,-0.013125960061443932,-0.013287250384024578
00410.edf,-0.01784543325526932,0.012271662763466043,-0.008307962529274005,0.0019203747072599532,-0.008466042154566745,-0.11155737704918033,0.0036651053864168617,0.007464871194379391,0.0001522248243559719,-0.0072892271662763465,-0.019882903981264636,-0.01984192037470726,-0.019133489461358313,0.013079625292740047,-0.00335480093676815,-0.0008430913348946136,0.03860655737704918,0.0012295081967213116,0.008723653395784544,0.0016276346604215458,-0.016656908665105385
00411.edf,-0.028746498599439774,0.014334733893557423,-0.000742296918767507,0.005203081232492997,0.009236694677871148,0.009404761904761905,-0.01619747899159664,-0.012731092436974789,-0.004103641456582633,0.0019327731092436975,-0.02214985994397759,0.005252100840336135,0.0236624649859944,0.0013515406162464985,-0.007871148459383753,-0.0005602240896358543,0.009019607843137255,0.007745098039215686,-0.015070028011204481,0.01169467787114846,-0.016204481792717086
00412.edf,-0.09631761442441054,-0.019521497919556173,-0.01440360610263523,-0.008474341192787794,-0.000492371705963939,-0.13022884882108182,-0.044743411927877945,0.0015117891816920942,-0.006782246879334258,0.04246185852981969,-0.013488210818307906,-0.010131761442441054,0.02021497919556172,0.045991678224687936,0.012864077669902912,0.008918169209431346,0.007461858529819695,-0.0038280166435506243,-0.016837725381414703,-0.004895977808599168,-0.010957004160887657
00413.edf,-0.04442972350230415,-0.007315668202764977,-0.0016013824884792626,-0.01265552995391705,-0.003709677419354839,-0.04946428571428572,-0.030161290322580647,0.012016129032258065,0.010023041474654378,0.0019758064516129034,0.028461981566820276,0.017718894009216588,0.002523041474654378,-0.013755760368663595,-0.0026440092165898616,-0.008703917050691245,0.020455069124423964,-0.008692396313364055,-0.0034447004608294932,-0.016434331797235024,-0.018398617511520738
00414.edf,0.3056533776301218,-0.00858250276854928,-0.14226467331118495,-0.20357696566998892,-0.0698062015503876,0.46487264673311185,0.2950553709856035,-0.12049280177187154,-0.12125692137320045,-0.11295681063122924,0.04067552602436323,-0.0659357696566999,-0.04091915836101882,1.0472369878183831,-0.07069767441860465,0.08376522702104097,-0.15964008859357698,-0.1714562569213732,-0.1786046511627907,0.0020930232558139536,-0.013554817275747508
00415.edf,0.7343263646922183,-0.18140534262485483,0.0014227642276422765,0.0995993031358885,0.08308943089430894,1.2063066202090593,-0.23290940766550522,0.0051335656213705,-0.010348432055749129,0.004610917537746806,-0.044854819976771196,0.007764227642276422,0.05292102206736353,0.028873403019744483,0.08015679442508711,0.03263646922183507,-0.031927990708478515,0.00508130081300813,0.09678281068524971,-0.005499419279907085,-0.01529616724738676
00416.edf,0.03359447004608295,-0.008842165898617511,0.001998847926267281,0.0146889400921659,0.00326036866359447,-0.017355990783410137,0.006411290322580645,0.012016129032258065,0.008715437788018433,0.011797235023041475,-0.02590437788018433,-0.009527649769585254,0.006129032258064516,-0.042286866359447006,0.0066071428571428574,0.007955069124423963,-0.00722926267281106,0.004740783410138249,0.0034447004608294932,0.0029147465437788017,-0.01310483870967742
00417.edf,0.01103968253968254,0.008579365079365079,-0.03038095238095238,0.023166666666666665,-0.0206984126984127,0.03574603174603175,-0.054047619047619046,0.04083333333333333,0.013714285714285714,0.009976190476190477,-0.03480952380952381,0.011634920634920635,0.02508730158730159,0.002992063492063492,-0.04606349206349206,0.017547619047619048,0.026,-0.002619047619047619,0.0067777777777777775,0.004103174603174603,-0.012246031746031746
00418.edf,-0.08458730158730159,0.06128042328042328,-0.019423280423280422,0.009116402116402116,0.0072116402116402115,0.02764021164021164,0.06162962962962963,-0.010354497354497354,-0.004529100529100529,0.026968253968253968,0.010894179894179894,-0.014428571428571428,-0.004931216931216931,-0.07367195767195767,-0.04156613756613756,-0.004904761904761905,0.03370899470899471,-0.027666666666666666,-0.013677248677248677,-0.0017407407407407408,-0.01684126984126984
00420.edf,-0.006813186813186814,-0.014626373626373626,-0.00829120879120879,-0.027335164835164835,-0.014313186813186813,-0.01603846153846154,-0.00632967032967033,-0.005010989010989011,-0.009390109890109891,-0.00628021978021978,0.055214285714285716,-0.008148351648351648,-0.011818681318681318,-0.007983516483516483,0.11107142857142857,-0.013763736263736264,0.02758241758241758,-0.02424175824175824,-0.03448901098901099,0.005351648351648352,-0.018054945054945055
00421.edf,-0.04491359447004608,0.010259216589861751,-0.005172811059907834,0.004274193548387097,0.0026900921658986176,0.005017281105990783,0.0015610599078341014,0.0013133640552995393,-0.005685483870967742,-0.007430875576036867,-0.055080645161290326,0.0011117511520737327,-0.0004838709677419355,0.041514976958525344,0.012851382488479262,0.0014400921658986176,-0.022724654377880186,0.01429147465437788,0.0024942396313364056,0.00984447004608295,-0.015034562211981567
00422.edf,-0.028112244897959184,-0.07276530612244898,-0.022520408163265306,0.041846938775510205,0.1848265306122449,0.03371428571428572,-0.019081632653061224,-0.04906122448979592,0.039,0.12716326530612246,-0.13783673469387756,-0.018163265306122448,0.027959183673469386,-0.13738775510204082,-0.011306122448979591,0.17594897959183672,0.048918367346938774,-0.11893877551020408,-0.05993877551020408,-0.000663265306122449,0.0003877551020408163
00423.edf,0.07686263736263736,0.015357142857142857,-0.011565934065934065,-0.0006703296703296704,0.0067252747252747255,-0.039873626373626375,-0.027021978021978022,0.003423076923076923,0.00937912087912088,0.0009560439560439561,0.0062637362637362635,0.011236263736263736,0.017796703296703298,-0.0015274725274725274,0.0068901098901098905,0.0007912087912087913,-0.006296703296703296,-0.01048901098901099,0.009489010989010989,0.005186813186813187,-0.017027472527472526
00424.edf,-0.3053217011995638,-0.06091603053435114,0.013282442748091603,0.051788440567066524,0.09251363140676118,0.017110141766630317,-0.020572519083969464,0.03396401308615049,-0.0197928026172301,-0.05035441657579062,0.0288113413304253,0.020087241003271538,0.012884405670665212,0.17356052344601963,0.003555070883315158,-0.07070338058887678,-0.09453107960741548,-0.03735550708833152,-0.0761886586695747,0.06178298800436205,0.0012050163576881134
00425.edf,-0.004208494208494208,-0.005978120978120978,0.020334620334620336,-0.03083011583011583,0.03723294723294723,0.010617760617760617,-0.13434362934362934,0.021898326898326898,-0.029086229086229085,-0.07537966537966538,0.19385456885456886,0.35116473616473615,0.031151866151866152,-0.04668597168597169,-0.059646074646074645,-0.19308880308880308,-0.009182754182754183,-0.01962033462033462,-0.05120978120978121,-0.010875160875160874,-0.019105534105534106
00426.edf,-0.012414664981036662,-0.021738305941845764,0.031093552465233883,-0.015821744627054362,-0.026219974715549935,0.013830594184576486,-0.028843236409608092,0.015670037926675096,-0.011807838179519595,0.006365360303413401,-0.001820480404551201,-0.0010240202275600505,-0.0038874841972187106,-0.013558786346396966,0.035549936788874845,0.0019216182048040454,0.0061694058154235145,0.00790771175726928,0.015075853350189633,-0.0032806573957016435,-0.014987357774968395
00427.edf,-0.09767477203647416,0.02563323201621074,0.046073961499493415,0.014584599797365755,0.03931104356636272,-0.1780192502532928,0.02875886524822695,0.033454913880445795,-0.06501519756838905,-0.08362208713272543,0.03808004052684904,-0.09836879432624114,-0.05843465045592705,0.04832320162107396,0.023140830800405267,-0.03303951367781155,0.016033434650455928,0.033662613981762915,0.034037487335359676,0.0023606889564336373,-0.012472137791286728
00428.edf,-0.021291208791208792,-0.0032802197802197803,0.008164835164835165,-0.006543956043956044,-0.030604395604395606,-0.006258241758241758,-0.0027802197802197803,0.005252747252747253,0.005373626373626374,0.07274725274725274,-0.031164835164835165,-0.005093406593406594,0.00510989010989011,0.0019285714285714286,-0.052318681318681316,0.02004945054945055,-0.0120989010989011,-0.02197802197802198,-0.0012142857142857142,0.001824175824175824,-0.016186813186813188
00429.edf,-0.010415690866510539,-0.020831381733021077,0.07712529274004684,0.1256791569086651,-0.10097775175644028,0.05610070257611241,0.14725995316159252,0.03638758782201405,0.027845433255269322,-0.1071135831381733,0.06507611241217799,0.021686182669789226,-0.23044496487119437,0.08714871194379391,-0.3022892271662763,0.1137704918032787,-0.023911007025761124,0.02000585480093677,0.06059718969555035,0.004701405152224824,-0.015468384074941452
00430.edf,0.12018796992481202,0.04183136412459721,0.011584317937701396,-0.02199785177228786,-0.009994629430719656,0.02244360902255639,-0.0031203007518796995,-0.012073039742212674,-0.00242749731471536,0.01148764769065521,0.1431203007518797,0.0026100966702470463,-0.003109559613319012,0.03124597207303974,-0.017126745435016112,-0.009081632653061224,-0.00010741138560687433,-0.029124597207303975,-0.1310418904403867,0.005972073039742213,-0.01983888292158969
00431.edf,-0.017566137566137566,-0.0028306878306878307,-0.004239417989417989,-0.012936507936507937,-0.0017923280423280423,0.04266534391534391,0.047268518518518515,0.006415343915343916,-0.002380952380952381,-0.0071031746031746034,0.03300925925925926,0.01945767195767196,-0.0069708994708994705,-0.017996031746031746,0.0017923280423280423,-0.021633597883597883,-0.009695767195767195,-0.009378306878306878,-0.007162698412698413,-0.0007605820105820106,-0.01412037037037037
00432.edf,-0.021861826697892273,0.01927400468384075,0.02237704918032787,0.010322014051522247,0.015603044496487119,-0.02031615925058548,-0.05639344262295082,0.0020843091334894616,0.002576112412177986,0.0012177985948477752,-0.030521077283372364,0.015526932084309133,-0.02566744730679157,0.0014871194379391102,-0.0016861826697892272,-0.002687353629976581,0.025626463700234192,0.0057786885245901635,-0.00502927400468384,-0.008360655737704918,-0.016311475409836067
00433.edf,0.014847512038523275,-0.019229534510433386,-0.021059390048154093,-0.042423756019261634,-0.014349919743178171,0.104446227929374,0.012126805778491172,-0.002608346709470305,0.034839486356340287,-0.01586677367576244,0.011621187800963082,-0.028346709470304977,-0.05725521669341894,0.03365971107544141,0.029028892455858747,0.024390048154093097,0.048459069020866774,0.010128410914927768,-0.00014446227929373998,0.0026886035313001605,-0.017520064205457465
00434.edf,0.0986943793911007,0.019549180327868853,-0.009736533957845434,-0.008384074941451991,-0.023823185011709602,0.04635245901639344,0.00867096018735363,0.007728337236533958,-0.013940281030444965,-0.03379976580796253,0.03971896955503513,0.01173887587822014,-0.016715456674473068,-0.015878220140515223,-0.008548009367681499,-0.030690866510538643,0.06147540983606557,0.014607728337236534,-0.0009836065573770492,0.005737704918032787,-0.01702576112412178
00435.edf,0.019040348964013087,-0.003326063249727372,0.010567066521264995,-0.0009814612868047983,-0.04505997818974918,-0.0003544165757906216,-0.0023827699018538714,0.008985823336968375,-0.039711014176663034,0.016815703380588878,-0.004563794983642312,-0.006952017448200654,0.019541984732824428,0.009732824427480916,0.0037949836423118864,0.04449836423118866,-0.013009814612868048,0.008107960741548528,-0.005856052344601963,0.003009814612868048,-0.001973827699018539
00436.edf,-0.015011709601873537,0.022775175644028103,0.017289227166276348,0.026053864168618268,0.013032786885245902,0.035866510538641684,0.03069672131147541,0.009361826697892272,0.01372950819672131,0.0010480093676814989,0.002177985948477752,0.01604215456674473,0.02436182669789227,-0.13180913348946136,0.025532786885245903,0.012189695550351288,-0.004894613583138173,0.03456674473067916,-0.11202576112412178,-0.012944964871194379,-0.015649882903981265
00437.edf,0.16526857142857143,0.09136571428571429,0.00384,-0.006051428571428571,-0.015251428571428572,-0.026651428571428572,0.028365714285714286,-0.06032,-0.010445714285714286,-0.01692,0.1254457142857143,0.013537142857142857,-0.01488,-0.03730857142857143,-0.059891428571428575,-0.03076,0.011548571428571429,-0.00018857142857142857,-0.023457142857142857,0.0061085714285714285,-0.015325714285714286
00438.edf,-0.03999255952380952,-0.011123511904761905,0.016964285714285713,-0.005357142857142857,0.0062202380952380955,-0.08142113095238095,-0.00109375,-0.008787202380952382,-0.0009821428571428572,0.022581845238095238,-0.01591517857142857,0.0015178571428571428,-0.007194940476190476,0.0021056547619047617,-0.01122767857142857,-0.0019940476190476192,0.0066071428571428574,0.0077008928571428575,0.0006770833333333334,-0.0015625,-0.017410714285714286
00439.edf,-0.016371173469387754,-0.0038903061224489794,0.007627551020408164,0.008258928571428572,0.00367984693877551,0.12330357142857143,-0.008156887755102041,0.025701530612244897,0.02528061224489796,0.0034885204081632655,-0.020433673469387754,0.037767857142857145,0.013705357142857142,0.03924107142857143,-0.012748724489795919,-0.001288265306122449,-0.20246811224489797,0.019419642857142858,0.006970663265306123,-0.01180484693877551,-0.011192602040816327
00440.edf,-0.033817460317460316,-0.0007222222222222222,-0.0011190476190476191,0.03400793650793651,-0.007952380952380952,0.017563492063492062,-0.00842857142857143,-0.01169047619047619,-0.0003412698412698413,-0.0020238095238095236,0.006380952380952381,0.005261904761904762,-0.005253968253968254,0.010198412698412698,-0.01442063492063492,-0.007698412698412698,0.0005079365079365079,0.001888888888888889,0.0017777777777777779,0.011555555555555555,-0.017333333333333333
00441.edf,0.060806451612903226,-0.08658986175115208,-0.0011981566820276498,0.019930875576036865,-0.026993087557603688,0.06600230414746544,0.13069124423963133,0.02879032258064516,0.03474654377880184,0.006071428571428571,-0.047488479262672814,0.015472350230414747,-0.008283410138248848,-0.08131336405529954,0.009516129032258064,0.022983870967741935,-0.008214285714285714,0.004527649769585253,-0.01457373271889401,0.025921658986175114,-0.018778801843317972
00442.edf,-0.053832622601279315,-0.03447228144989339,0.0029850746268656717,-0.01113006396588486,0.0030063965884861406,-0.06576226012793177,-0.017825159914712153,0.007563965884861407,0.014349680170575693,0.012430703624733476,-0.01625266524520256,-0.0037899786780383796,-0.004397654584221748,0.025506396588486142,0.015346481876332623,0.009482942430703625,-0.018939232409381664,-0.00029850746268656717,0.015095948827292111,0.018043710021321963,-0.019754797441364606
00443.edf,-0.047256728778467906,-0.05553830227743271,0.006143892339544514,0.02366977225672878,0.007820910973084886,-0.03301242236024845,0.00016563146997929605,0.003317805383022774,0.012080745341614907,-0.004798136645962733,-0.033840579710144925,-0.0016304347826086956,0.005357142857142857,-0.0018685300207039338,0.021677018633540372,0.019285714285714285,-0.015905797101449275,0.002789855072463768,0.009078674948240165,-0.0019254658385093168,0.0012525879917184264
00444.edf,-0.04935825892857143,-0.009698660714285713,0.0038504464285714288,-0.004916294642857143,-0.01619419642857143,-0.7733314732142857,0.008074776785714286,0.01587611607142857,-0.008973214285714286,0.0233203125,-0.016333705357142857,0.006573660714285714,0.012299107142857143,-0.03735491071428571,0.017181919642857143,0.0409375,-0.06934709821428571,0.017036830357142856,0.010613839285714285,0.005959821428571429,-0.018694196428571428
